,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
56463,56633.0,100889.0,4468.0,,21The Crt,,11.611365,-9.802247,85.9845,-59.32,2.82,1.0,4.7,0.028,B9.5Vn,-0.073,-84.291063,8.605864,-14.638702,1.31e-06,2.472e-05,9.8e-07,3.039848236574591,-0.1710814803722312,-2.875914753e-07,1.3671745e-08,The,21.0,Crt,1,56464,,84.87895030072441,,,
56477,56647.0,100920.0,4471.0,,91Ups Leo,,11.615814,-0.823749,55.6483,1.3,43.43,1.0,4.3,0.573,G9III,0.983,-55.361348,5.587078,-0.800036,-1.22e-06,-2.3e-07,1.17e-05,3.0410130031475564,-0.0143771266474162,6.3025778e-09,2.10554581e-07,Ups,91.0,Leo,1,56478,,51.38069802323445,,,
56505,56675.0,101132.0,4479.0,,Pi  Cha,,11.621074,-75.896544,41.511,-128.21,-1.21,-10.0,5.64,2.549,F1III,0.362,-10.065361,1.001969,-40.259661,5.27e-06,2.54e-05,9.86e-06,3.0423901401783264,-1.3246445793296435,-6.215796198e-07,-5.866245e-09,Pi,,Cha,1,56506,,8.325302067492423,,,
56600,56770.0,101107.0,4477.0,,59    UMa,,11.639056,43.625429,46.49,-146.17,-34.98,2.0,5.56,2.223,F2II-III,0.348,-33.502388,3.17534,32.075363,-3.78e-06,3.345e-05,-4.3e-06,3.047097790293628,0.7614073651065313,-7.086521569e-07,-1.69587825e-07,,59.0,UMa,1,56601,,11.2408719346973,,,
56609,56779.0,101153.0,4483.0,,1Ome Vir,,11.641002,8.134298,152.439,-3.37,6.28,4.0,5.24,-0.675,M4III,1.499,-150.239364,14.162035,21.569187,-3.14e-06,2.8e-06,5.17e-06,3.047607225040566,0.1419702904051162,-1.6338221e-08,3.0446299e-08,Ome,1.0,Vir,1,56610,,162.181009735893,Ome,5.327,5.127
56619,56789.0,101133.0,4480.0,,60    UMa,,11.642645,46.834209,99.2063,-35.43,-27.36,-24.0,6.09,1.107,F5IIIs,0.401,-67.571249,6.340204,72.358658,8.75e-06,1.629e-05,-2.69e-05,3.048037363016989,0.8174111513560487,-1.71769487e-07,-1.32645023e-07,,60.0,UMa,1,56620,,31.419552846410717,,,
56632,56802.0,101198.0,4488.0,GJ 3677A,24Iot Crt,,11.644449,-13.201943,26.7308,99.62,126.17,-23.8,5.48,3.345,F7V,0.52,-25.911468,2.418907,-6.104835,1.868e-05,-1.471e-05,2.148e-05,3.0485095239996496,-0.230417370717575,4.829713886e-07,6.1168942e-07,Iot,24.0,Crt,1,56633,GJ 3677,3.999447497610975,,,
56752,56922.0,101431.0,4494.0,,Omi Hya,,11.670221,-34.74466,137.5516,-44.04,-1.84,6.0,4.7,-0.992,B9V,-0.07,-112.605217,9.746158,-78.393462,-1.79e-06,2.963e-05,-4.51e-06,3.055256644770482,-0.6064087090549962,-2.135119449e-07,-8.920571e-09,Omi,,Hya,1,56753,,217.17008433479904,,,
56804,56975.0,101484.0,4495.0,,92    Leo,,11.679742,21.35273,82.7815,-61.09,-46.02,9.0,5.26,0.67,K1III,0.984,-76.82833,6.456703,30.141479,-1.319e-05,2.571e-05,-1.385e-05,3.0577492074890724,0.3726754347765187,-2.961726775e-07,-2.23111255e-07,,92.0,Leo,1,56805,,46.98941086052154,,,
56827,56997.0,101501.0,4496.0,Gl 434,61    UMa,,11.684171,34.201635,9.6117,-13.95,-380.46,-5.9,5.31,5.396,G8Vvar,0.723,-7.922294,0.656542,5.402774,-4.9e-06,1.06e-06,-1.805e-05,3.0589089132243013,0.5969311474313712,-6.76315084e-08,-1.844522129e-06,,61.0,UMa,1,56828,,0.6047835918818003,,,
56858,57029.0,101606.0,4501.0,,62    UMa,,11.69286,31.746058,41.1523,-351.85,30.63,32.0,5.73,2.658,F4V,0.44,-34.882602,2.811032,21.652656,-1.89e-05,7.194e-05,2.242e-05,3.0611835351018186,0.5540732343612624,-1.705816935e-06,1.4849843e-07,,62.0,UMa,1,56859,,7.530087105475893,,,
56939,57111.0,101673.0,4504.0,,3    Dra,,11.707889,66.744906,184.5018,-44.98,40.17,3.0,5.32,-1.01,K3III,1.267,-72.633108,5.56564,169.512181,3.478e-05,3.768e-05,1.7e-05,3.0651182608945566,1.164918369059481,-2.180691935e-07,1.94749655e-07,,3.0,Dra,1,56940,,220.80047330188992,,,
57110,57283.0,102070.0,4514.0,,27Zet Crt,,11.746049,-18.350674,108.2251,27.15,-24.56,-5.0,4.71,-0.462,G8III,0.958,-102.494591,6.824337,-34.072715,7.94e-06,-1.48e-05,-1.062e-05,3.0751083157355,-0.3202796868645912,1.316269143e-07,-1.19070239e-07,Zet,27.0,Crt,1,57111,,133.2907464231338,,,
57155,57328.0,102124.0,4515.0,,2Xi  Vir,,11.754733,8.258119,37.4111,59.66,-22.8,-1.0,4.84,1.975,A4V,0.174,-36.946879,2.37565,5.373462,-2.8e-07,-1.082e-05,-4.24e-06,3.077381955848616,0.1441313717967087,2.892398418e-07,-1.10537519e-07,Xi,2.0,Vir,1,57156,,14.12537544622754,,,
57189,57363.0,102249.0,4520.0,,Lam Mus,,11.760141,-66.728763,38.9864,-100.42,33.21,16.0,3.63,0.675,A7III,0.16,-15.372609,0.966692,-35.814787,-1.102e-05,1.971e-05,-1.255e-05,3.0787977930633925,-1.164636613192049,-4.86849898e-07,1.61006623e-07,Lam,,Mus,1,57190,,46.77351412871981,,,
57207,57380.0,102212.0,4517.0,,3Nu  Vir,,11.764322,6.529376,90.0901,-19.65,-180.02,51.0,4.04,-0.733,M0III,1.501,-89.335882,5.519063,10.244433,-6.012e-05,1.231e-05,-7.218e-05,3.079892284423478,0.1139591153361137,-9.52658882e-08,-8.72761587e-07,Nu,3.0,Vir,1,57208,,171.0802987599327,Nu,4.062,4.002
57225,57399.0,102224.0,4518.0,,63Chi UMa,Taiyangshou,11.767515,47.779406,56.3063,-138.38,28.37,-9.0,3.69,-0.063,K0III,1.181,-37.766969,2.301619,41.698309,1.42e-05,3.698e-05,-1.61e-06,3.0807281737547525,0.8339079474893587,-6.708851712e-07,1.37541641e-07,Chi,63.0,UMa,1,57226,,92.29963848404536,,,
57388,57562.0,102510.0,4528.0,,4    Vir,,11.798584,8.245895,59.1716,-53.24,12.14,-1.0,5.31,1.449,A1,0.038,-58.478461,3.086474,8.486491,2.31e-06,1.517e-05,3.3e-06,3.088861939495469,0.143918013993325,-2.581148035e-07,5.885638e-08,,4.0,Vir,1,57389,,22.92978591824822,,,
57391,57565.0,102509.0,4527.0,,93    Leo,,11.799762,20.218931,71.3267,-145.47,-4.04,0.4,4.5,0.234,A comp SB,0.547,-66.839525,3.507123,24.651099,1.77e-06,5.028e-05,-1.17e-06,3.089170339988465,0.35288692261837,-7.052584611e-07,-1.9586472e-08,,93.0,Leo,1,57392,,70.21016602403145,,,
57407,57581.0,102584.0,4530.0,,Mu  Mus,,11.80403,-66.81491,131.7523,30.77,-16.25,37.0,4.75,-0.849,K4III,1.522,-51.803121,2.659983,-121.112002,-6.36e-06,-1.935e-05,-3.887e-05,3.090287778300233,-1.1661401733444512,1.491771695e-07,-7.8782223e-08,Mu,,Mus,1,57408,,190.3706531742075,Mu,4.757,4.737
57458,57632.0,102647.0,4534.0,Gl 448,94Bet Leo,Denebola,11.817663,14.57206,10.9999,-499.02,-113.78,-0.2,2.14,1.933,A3Vvar,0.09,-10.633926,0.508011,2.767546,-6e-08,2.664e-05,-5.92e-06,3.093856965974249,0.2543304303162062,-2.4193172287e-06,-5.51621005e-07,Bet,94.0,Leo,1,57459,,14.682499678319866,,,
57583,57757.0,102870.0,4540.0,Gl 449,5Bet Vir,Zavijava,11.844922,1.764718,10.929,740.96,-271.18,4.3,3.59,3.397,F8V,0.518,-10.914853,0.443379,0.336562,-6.43e-06,-3.903e-05,-1.423e-05,3.100993262410165,0.0308001382197925,3.5922754474e-06,-1.314717738e-06,Bet,5.0,Vir,1,57584,,3.8124135110429895,,,
57762,57936.0,103192.0,4552.0,,Bet Hya,,11.881813,-33.908124,94.9668,-58.02,2.4,-1.0,4.29,-0.598,Ap Si,-0.1,-78.778366,2.438319,-52.978439,1.06e-06,2.669e-05,1.49e-06,3.110651409722147,-0.5918084111891301,-2.812888975e-07,1.1635528e-08,Bet,,Hya,1,57763,,151.0775731924994,Bet,4.309,4.269
57827,58001.0,103287.0,4554.0,,64Gam UMa,Phecda,11.897168,53.69476,25.5037,107.76,11.16,-13.0,2.41,0.377,A0V SB,0.044,-15.094867,0.406425,20.552678,8.62e-06,-1.356e-05,-9.9e-06,3.1146712453081937,0.9371503534205524,5.224352222e-07,5.4105206e-08,Gam,64.0,UMa,1,57828,,61.54602373713163,,,
57936,58110.0,103484.0,4559.0,,6    Vir,,11.917537,8.443943,52.5762,-30.47,15.53,-10.0,5.58,1.976,K0III:,0.937,-51.994067,1.122661,7.720366,1.086e-05,7.53e-06,2.41e-06,3.1200039264261257,0.147374607801185,-1.477227285e-07,7.5291564e-08,,6.0,Vir,1,57937,,14.112371484118508,,,
57938,58112.0,103483.0,4560.0,,65    UMa,,11.918263,46.476846,211.8644,10.32,2.94,-8.0,6.54,-0.09,A3Vn,0.117,-145.866469,3.121805,153.622007,7.6e-06,-1.076e-05,-3.85e-06,3.1201939217867536,0.8111739917183175,5.00327718e-08,1.4253522e-08,,65.0,UMa,1,57939,,94.6237161365793,DN,6.607,6.527
57943,58117.0,103498.0,4561.0,,65    UMa,,11.919813,46.469782,296.7359,11.21,0.27,-7.0,7.03,-0.332,A1spe...,0.015,-204.327933,4.290006,215.136814,4.87e-06,-1.623e-05,-4.92e-06,3.120599830541619,0.811050696453715,5.43476136e-08,1.308996e-09,,65.0,UMa,1,57944,,118.24968703831048,,,
57985,58159.0,103578.0,4564.0,,95    Leo,,11.927926,15.646818,151.7451,10.08,3.52,-21.0,5.53,-0.376,A3V,0.116,-146.095614,2.756995,40.926628,2.124e-05,-7.82e-06,-3.3e-06,3.1227237086056663,0.2730884873226087,4.8869219e-08,1.7065441e-08,,95.0,Leo,1,57986,,123.14024122062172,,,
58006,58181.0,103605.0,4566.0,,66    UMa,,11.932892,56.59856,94.8767,7.7,-1.22,13.0,5.83,0.944,K1III,1.101,-52.221791,0.917553,79.206394,-7.85e-06,-3.4e-06,1.079e-05,3.1240238866432173,0.9878312182461476,3.73306534e-08,-5.914726e-09,,66.0,UMa,1,58007,,36.50900524844984,,,
58013,58188.0,103632.0,4567.0,,30Eta Crt,,11.933599,-17.150829,77.101,-49.07,-8.23,15.0,5.17,0.735,A0V,-0.022,-73.661453,1.280657,-22.736208,-1.343e-05,1.858e-05,-7.46e-06,3.124208798391861,-0.2993384281264437,-2.37898073e-07,-3.9900165e-08,Eta,30.0,Crt,1,58014,,44.25883723626264,,,
58308,58484.0,104174.0,4583.0,,Eps Cha,,11.993796,-78.221839,110.8647,-41.24,-8.48,13.0,4.88,-0.344,B9Vn,-0.054,-22.630021,0.036908,-108.530587,1.78e-06,2.216e-05,-1.395e-05,3.139968563549834,-1.36522863473175,-1.999371619e-07,-4.11122e-08,Eps,,Cha,1,58309,,119.56387999881213,,,
58333,58510.0,104181.0,4585.0,,7    Vir,,11.999142,3.655197,93.633,-19.36,-8.36,-3.0,5.36,0.503,A1V,-0.001,-93.4425,0.020982,5.969285,2.82e-06,8.79e-06,-3.98e-06,3.1413681097256254,0.0637952193587987,-9.38599286e-08,-4.0530423e-08,,7.0,Vir,1,58334,,54.80245321768504,,,
58414,58590.0,104321.0,4589.0,,8Pi  Vir,,12.014553,6.614322,117.7856,-0.25,-29.71,-10.0,4.65,-0.705,A5V,0.122,-117.000681,-0.445765,13.567178,8.2e-06,1.7e-07,-1.803e-05,3.1454025663947007,0.11544170366624,-1.2120342e-09,-1.44038144e-07,Pi,8.0,Vir,1,58415,,166.72472125510626,,,
58508,58684.0,104513.0,4594.0,,67    UMa,,12.035239,43.0456,34.27,-345.55,55.72,6.0,5.22,2.545,A7m,0.283,-25.043857,-0.230917,23.392061,1.3e-06,5.742e-05,1.095e-05,3.15081827835536,0.7512874557090925,-1.6752736732e-06,2.70138182e-07,,67.0,UMa,1,58509,,8.356030182312479,DP,5.23,5.21
58582,58758.0,104671.0,4599.0,,The1Cru,,12.050447,-63.31293,72.0461,-152.53,6.1,-2.0,4.32,0.032,Am,0.28,-32.354329,-0.427074,-64.371212,-1.69e-06,5.325e-05,2.78e-06,3.154799712494814,-1.1050190882307025,-7.39486307e-07,2.9573634e-08,The-1,,Cru,1,58583,,84.56682000993546,,,
58682,58858.0,104827.0,4602.0,,2    Com,,12.071277,21.459153,101.0101,35.2,-4.43,6.0,5.89,0.868,F0IV-V,0.248,-93.991624,-1.754119,36.953334,-6.18e-06,-1.735e-05,2.3e-07,3.160252878226136,0.3745328660740974,1.706544156e-07,-2.1477246e-08,,2.0,Com,1,58683,,39.15615148396117,,,
58692,58867.0,104841.0,4603.0,,The2Cru,,12.072008,-63.165711,261.7801,-17.19,-0.01,16.0,4.72,-2.37,B2IV,-0.081,-118.149652,-2.227465,-233.590654,-7.79e-06,2.167e-05,-1.461e-05,3.1604442197796225,-1.1024496294242088,-8.33394717e-08,-4.8481e-11,The-2,,Cru,1,58693,,772.6805850957021,The-2,4.727,4.707
58729,58905.0,104902.0,4605.0,,Kap Cha,,12.079616,-76.519061,146.1988,-77.48,46.84,-2.0,5.04,-0.785,K4III,1.491,-34.074738,-0.70997,-142.170644,-3.294e-05,5.424e-05,9.73e-06,3.162436134205653,-1.3355095509911388,-3.756336397e-07,2.27086727e-07,Kap,,Cha,1,58730,,179.47336268325265,,,
58772,58948.0,104979.0,4608.0,GJ 3703,9Omi Vir,,12.086817,8.732985,50.0501,-220.32,57.52,-32.2,4.12,0.623,G8III,0.967,-49.456789,-1.124272,7.599057,3.344e-05,5.423e-05,8.79e-06,3.1643212767618665,0.1524193490672537,-1.068141501e-06,2.78864829e-07,Omi,9.0,Vir,1,58773,,49.068185676795146,,,
58894,59072.0,105211.0,4616.0,Gl 455.2,Eta Cru,,12.114687,-64.61373,19.755,34.27,-37.49,9.0,4.14,2.662,F2III,0.353,-8.465553,-0.254271,-17.847491,-6e-07,-3.3e-06,-9.85e-06,3.171617607774423,-1.12772233037067,1.661456483e-07,-1.81756648e-07,Eta,,Cru,1,58895,,7.502396279074636,,,
59015,59196.0,105435.0,4621.0,,Del Cen,,12.13931,-50.722425,127.2265,-47.53,-6.42,11.0,2.58,-2.943,B2IVne,-0.128,-80.490795,-2.936809,-98.48459,-5.12e-06,2.915e-05,-1.122e-05,3.178063913720504,-0.8852733293440825,-2.304319424e-07,-3.1125038e-08,Del,,Cen,1,59016,,1309.784962399686,Del,2.626,2.496
59019,59199.0,105452.0,4623.0,Gl 455.3,1Alp Crv,Alchiba,12.140225,-24.728875,14.9365,100.18,-39.33,2.9,4.02,3.149,F0IV/V,0.334,-13.557668,-0.497944,-6.248321,-1.24e-06,-7.3e-06,-3.83e-06,3.1783035477555206,-0.431600297425675,4.856863452e-07,-1.9067722e-07,Alp,1.0,Crv,1,59020,,4.790711300030742,,,
59103,59285.0,105639.0,4626.0,,10    Vir,,12.161475,1.897889,73.046,42.12,-180.44,3.0,5.95,1.632,K3III,1.12,-72.940732,-3.085337,2.419164,-4.55e-06,-1.512e-05,-6.376e-05,3.1838666937808195,0.0331244165192062,2.042035223e-07,-8.74797805e-07,,10.0,Vir,1,59104,,19.37313924581955,,,
59126,59309.0,105702.0,4629.0,,11    Vir,,12.167616,5.807008,44.0529,-159.75,18.33,-9.0,5.72,2.5,Am,0.352,-43.784566,-1.922579,4.457175,8.05e-06,3.45e-05,2.96e-06,3.1854744742137715,0.1013514085805362,-7.744898547e-07,8.8866347e-08,,11.0,Vir,1,59127,,8.709635899560805,,,
59133,59316.0,105707.0,4630.0,,2Eps Crv,,12.168746,-22.619766,97.4659,-71.52,10.55,5.0,3.02,-1.924,K2III,1.326,-89.88085,-3.973272,-37.486747,-8.12e-06,3.347e-05,2.63e-06,3.185770142035987,-0.3947893994563737,-3.467387443e-07,5.1147843e-08,Eps,2.0,Crv,1,59134,,512.3892386646796,,,
59169,59352.0,105778.0,4632.0,,3    Com,,12.175453,16.809271,224.2152,-21.66,-2.23,-12.0,6.4,-0.353,A4V,0.07,-214.408605,-9.855431,64.840021,9.95e-06,2.403e-05,-5.87e-06,3.187526012156872,0.2933771194007312,-1.050106432e-07,-1.0811345e-08,,3.0,Com,1,59170,,120.55910077295344,,,
59211,59394.0,105850.0,4635.0,,3    Crv,,12.184401,-23.602423,58.8235,-65.51,-20.64,11.0,5.45,1.602,A1V,0.055,-53.839958,-2.601186,-23.55225,-8.84e-06,1.828e-05,-9.9e-06,3.189868666987381,-0.4119399845735013,-3.176014421e-07,-1.00065543e-07,,3.0,Crv,1,59212,,19.91590289057612,,,
59266,59449.0,105937.0,4638.0,,Rho Cen,,12.194202,-52.36846,116.144,-42.17,-18.39,15.0,3.97,-1.355,B3V,-0.156,-70.823795,-3.603843,-91.980772,-2.37e-06,2.365e-05,-1.847e-05,3.1924345840981205,-0.9140020551258062,-2.044459291e-07,-8.9157235e-08,Rho,,Cen,1,59267,,303.3891184194272,,,
59275,59458.0,106002.0,4641.0,,68    UMa,,12.195806,57.054408,271.7391,9.92,-14.97,35.0,6.34,-0.831,K5III,1.505,-147.58928,-7.572381,228.040286,-3.53e-05,-1.49e-05,1.931e-05,3.1928544768182747,0.9957872749546888,4.80935171e-08,-7.2576607e-08,,68.0,UMa,1,59276,,187.24058959867975,,,
59285,59468.0,105981.0,4640.0,,4    Com,,12.19755,25.87028,271.7391,-38.11,-30.87,22.0,5.66,-1.511,K4III,1.401,-244.179807,-12.639811,118.5694,-4.053e-05,4.817e-05,-2.677e-05,3.1933110303281804,0.4515215694576487,-1.847624937e-07,-1.49661983e-07,,4.0,Com,1,59286,,350.26762691381293,,,
59318,59501.0,106057.0,4643.0,,5    Com,,12.202581,20.542064,130.3781,-14.21,-17.24,-25.0,5.6,0.024,K0II-III,0.961,-121.916115,-6.471949,45.748938,1.961e-05,1.004e-05,-1.918e-05,3.1946281811947896,0.3585266476585674,-6.8892024e-08,-8.3581878e-08,,5.0,Com,1,59319,,85.1922326428547,,,
59425,59608.0,106251.0,4650.0,GJ 3716,12    Vir,,12.223872,10.262341,50.1756,-94.48,-7.95,2.3,5.85,2.348,A2m,0.262,-49.288153,-2.892066,8.939063,-4e-06,2.279e-05,-1.48e-06,3.200202213045303,0.1791116397514887,-4.580519654e-07,-3.8542687e-08,,12.0,Vir,1,59426,,10.018437657240256,,,
59564,59747.0,106490.0,4656.0,,Del Cru,Imai,12.252427,-58.748928,105.8201,-36.68,-10.72,22.0,2.79,-2.333,B2IV,-0.193,-54.778605,-3.62525,-90.466,-8.2e-06,1.831e-05,-2.209e-05,3.207677761990492,-1.0253622207552275,-1.77829658e-07,-5.1972026e-08,Del,,Cru,1,59565,,746.7925899308835,Del,2.794,2.784
59591,59774.0,106591.0,4660.0,Gl 459,69Del UMa,Megrez,12.257086,57.032617,24.6853,103.56,7.81,-13.4,3.32,1.358,A3Vvar,0.077,-13.402309,-0.903455,20.710384,9.06e-06,-1.181e-05,-1.099e-05,3.208897599139166,0.995406944309545,5.020730476e-07,3.7863948e-08,Del,69.0,UMa,1,59592,,24.9344618809783,,,
59620,59803.0,106625.0,4662.0,,4Gam Crv,Gienah,12.263437,-17.541929,47.1032,-159.58,22.31,-4.0,2.58,-0.785,B8III,-0.107,-44.805937,-3.095058,-14.197066,-1.5e-07,3.652e-05,6.09e-06,3.2105604074253757,-0.306164425583095,-7.736656714e-07,1.08161932e-07,Gam,4.0,Crv,1,59621,,179.47336268325265,,,
59636,59819.0,106661.0,4663.0,,6    Com,,12.266719,14.899071,60.9013,-80.58,-30.52,10.0,5.09,1.167,A3V,0.068,-58.710479,-4.106236,15.65879,-1.383e-05,2.288e-05,-6.08e-06,3.2114194846999418,0.2600378363050687,-3.906628638e-07,-1.47965135e-07,,6.0,Com,1,59637,,29.73034849677021,,,
59648,59831.0,106690.0,4666.0,,2    CVn,,12.268763,40.66018,236.4066,17.08,-32.06,-16.0,5.69,-1.178,M1III,1.586,-178.891202,-12.607989,154.035676,-1.012e-05,-2.034e-05,-3.853e-05,3.211954603554046,0.7096540239764312,8.28061766e-08,-1.55431265e-07,,2.0,CVn,1,59649,,257.7507869970537,,,
59664,59847.0,106714.0,4667.0,,7    Com,,12.272372,23.945409,76.4526,-26.85,-5.91,-28.0,4.93,0.513,K0III,0.957,-69.694731,-4.978144,31.029412,2.451e-05,1.173e-05,-1.362e-05,3.2128994959908592,0.41792622629073,-1.301724732e-07,-2.8652488e-08,,7.0,Com,1,59665,,54.30002130657378,,,
59745,59929.0,106849.0,4671.0,,Eps Mus,,12.292917,-67.960736,92.4214,-231.26,-26.37,7.0,4.06,-0.769,M5III,1.603,-34.578526,-2.656314,-85.667942,3e-07,0.00010394,-1.107e-05,3.218278155673971,-1.1861385986469613,-1.1211801177e-06,-1.27845367e-07,Eps,,Mus,1,59746,,176.84793782817994,Eps,4.18,3.99
59815,60000.0,106911.0,4674.0,,Bet Cha,,12.305812,-79.31224,91.4913,-38.07,12.0,23.0,4.24,-0.567,B5Vn,-0.123,-16.913371,-1.356886,-89.904352,-1.091e-05,1.606e-05,-2.213e-05,3.2216539340250283,-1.3842597199456412,-1.845685682e-07,5.8177641e-08,Bet,,Cha,1,59816,,146.82499678319857,,,
59825,60009.0,106983.0,4679.0,,Zet Cru,,12.307298,-64.003071,109.6491,-33.19,-10.38,16.0,4.06,-1.14,B2.5V,-0.168,-47.906339,-3.862337,-98.554663,-3.62e-06,1.741e-05,-1.713e-05,3.22204311704047,-1.1170643143320251,-1.609096606e-07,-5.032366e-08,Zet,,Cru,1,59826,,248.8857318282393,,,
59845,60030.0,107070.0,4681.0,,13    Vir,,12.311199,-0.787184,114.5475,33.51,-16.17,-14.0,5.9,0.605,A5Vn,0.168,-114.156647,-9.321179,-1.573712,1.591e-05,-1.737e-05,-8.78e-06,3.2230644435343128,-0.0137389539507549,1.624610644e-07,-7.8394372e-08,,13.0,Vir,1,59846,,49.88844874600119,,,
59902,60087.0,107168.0,4685.0,,8    Com,,12.321998,23.034673,85.6898,-13.09,-9.17,1.0,6.26,1.595,A8m,0.177,-78.577582,-6.639736,33.529403,-2.88e-06,5.21e-06,-3.11e-06,3.2258915647065307,0.4020308869976275,-6.34621108e-08,-4.4457414e-08,,8.0,Com,1,59903,,20.044720273651613,,,
59913,60098.0,107213.0,4688.0,,9    Com,,12.324873,28.156916,54.4662,-202.47,-125.69,-8.0,6.38,2.699,F8Vs,0.523,-47.846951,-4.079243,25.701909,-1.296e-05,5.255e-05,-3.312e-05,3.226644209980233,0.4914308980797437,-9.81602259e-07,-6.09362315e-07,,9.0,Com,1,59914,,7.251034976171981,,,
59937,60122.0,107274.0,4690.0,,3    CVn,,12.330199,48.984148,180.8318,-14.43,6.82,8.0,5.28,-1.006,M0III,1.623,-118.230996,-10.246066,136.442718,-1.95e-06,1.253e-05,1.01e-05,3.2280384198621266,0.8549346713125638,-6.99586141e-08,3.3064293e-08,,3.0,CVn,1,59938,,219.9885109049249,,,
59944,60129.0,107259.0,4689.0,,15Eta Vir,Zaniah,12.331766,-0.666803,81.367,-59.14,-23.13,2.0,3.89,-0.662,A2IV,0.026,-81.054806,-7.05786,-0.946921,-3.96e-06,2.307e-05,-9.15e-06,3.2284487342104065,-0.011637912202285,-2.867188107e-07,-1.12137404e-07,Eta,15.0,Vir,1,59945,,160.25072388814195,,,
59987,60172.0,107328.0,4695.0,,16    Vir,,12.339161,3.312574,94.4287,-293.82,-62.85,36.0,4.97,0.094,K1III,1.172,-93.89987,-8.35956,5.456403,-5.02e-05,0.00013056,-2.659e-05,3.230384903803883,0.0578153248277675,-1.4244795562e-06,-3.04705398e-07,,16.0,Vir,1,59988,,79.87300061113133,,,
60002,60189.0,107348.0,4696.0,,5Zet Crv,,12.34268,-22.215901,127.3885,-109.68,-27.71,-6.0,5.2,-0.326,B8V,-0.09,-117.457589,-10.565827,-48.165282,6.03e-06,6.855e-05,-1.352e-05,3.231305966243108,-0.3877406214913625,-5.317436448e-07,-1.3434187e-07,Zet,5.0,Crv,1,60003,,117.59801740658484,,,
60016,60202.0,107383.0,4697.0,,11    Com,,12.345286,17.792868,88.8889,-109.67,88.5,42.0,4.72,-0.024,G8III,1.01,-84.291909,-7.640422,27.1625,-3.339e-05,4.442e-05,4.944e-05,3.23198828166732,0.3105441322759362,-5.316951635e-07,4.29060107e-07,,11.0,Com,1,60017,,89.04304435937418,,,
60026,60212.0,107465.0,4701.0,,70    UMa,,12.347461,57.864118,194.9318,47.75,-70.53,-43.0,5.54,-0.909,K5III,1.452,-103.260954,-9.419308,165.065771,-2.881e-05,-4.794e-05,-7.269e-05,3.2325576136121588,1.00991937803298,2.314985325e-07,-3.41939088e-07,,70.0,UMa,1,60027,,201.1870395149432,,,
60074,60260.0,107446.0,4700.0,,Eps Cru,Ginan,12.356031,-60.401147,70.4722,-171.06,91.82,-5.0,3.59,-0.65,K3/K4III,1.389,-34.656852,-3.239447,-61.275879,-3.008e-05,5.588e-05,1.994e-05,3.234801339430033,-1.0541988798856914,-8.29322282e-07,4.45155921e-07,Eps,,Cru,1,60075,,158.48931924611142,,,
60134,60320.0,107566.0,4703.0,,Zet2Mus,,12.368713,-67.522105,101.1122,-31.28,-5.16,-17.0,5.15,0.126,Am,0.195,-38.477906,-3.725728,-93.430273,7.46e-06,1.613e-05,1.51e-05,3.238121603064956,-1.1784830538933688,-1.516497193e-07,-2.5016385e-08,Zet-2,,Mus,1,60135,,77.55324957585901,,,
60143,60329.0,107567.0,4704.0,,Zet1Mus,,12.370009,-68.307316,100.2004,-2.45,-48.14,20.0,5.73,0.726,K0III,1.038,-36.863322,-3.582087,-93.104351,1.399e-05,2.55e-06,-2.765e-05,3.2384608160680672,-1.1921875611564188,-1.18779352e-08,-2.33389305e-07,Zet-1,,Mus,1,60144,,44.62723707622523,,,
60165,60351.0,107700.0,4707.0,,12    Com,,12.375087,25.84616,90.3342,-10.75,-8.85,1.0,4.78,0.001,F8:p...,0.515,-80.90623,-7.970422,39.381767,-3.06e-06,4.43e-06,-3.04e-06,3.239790171972132,0.4511005945724124,-5.21174707e-08,-4.290601e-08,,12.0,Com,1,60166,,87.01617721519975,,,
60167,60353.0,107705.0,4708.0,,17    Vir,,12.375566,5.305444,29.9222,-166.57,-53.15,5.0,6.46,4.08,F8V,0.567,-29.650155,-2.924725,2.766766,-8.15e-06,2.348e-05,-7.2e-06,3.2399157159012075,0.0925974723133787,-8.075541477e-07,-2.57678471e-07,,17.0,Vir,1,60168,,2.032357010936221,,,
60239,60425.0,107815.0,4711.0,,6    Crv,,12.38933,-24.840669,101.5228,-21.4,-19.59,-2.0,5.66,0.627,K1III,1.153,-91.651694,-9.374195,-42.649347,4.8e-06,1.108e-05,-7.89e-06,3.243518953186383,-0.43355145703125,-1.037501276e-07,-9.4975e-08,,6.0,Crv,1,60240,,48.88774438941448,,,
60280,60467.0,107904.0,4715.0,,4    CVn,,12.396397,42.542743,95.1475,-80.13,14.4,-0.3,6.03,1.138,F3IV,0.366,-69.724982,-7.261814,64.333033,8.6e-07,3.725e-05,4.69e-06,3.2453691117894805,0.7425109468652376,-3.884812022e-07,6.981317e-08,,4.0,CVn,1,60281,,30.535145939402888,AI,6.061,5.991
